Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_+1EV_Dist1_ON_Defocus2.tiff
Run date,07-May-2025 10:01:26,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results/+1EV

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.5931, 4768.78, 0.0908, 0.2085, 0.0630, 0.1023, 0.0908
0.5968, 4798.04, 0.0916, 0.1673, 0.0668, 0.1822, 0.0916
0.6004, 4827.29, 0.1141, 0.1013, 0.1147, 0.1993, 0.1141
0.6040, 4856.55, 0.0489, 0.1030, 0.0926, 0.0479, 0.0489
0.6077, 4885.80, 0.0202, 0.0955, 0.0258, 0.1310, 0.0202
0.6113, 4915.06, 0.1201, 0.1210, 0.1029, 0.2872, 0.1201
0.6150, 4944.32, 0.1624, 0.1787, 0.1517, 0.2746, 0.1624
0.6186, 4973.57, 0.1231, 0.2371, 0.1028, 0.0644, 0.1231
0.6222, 5002.83, 0.2939, 0.4011, 0.2844, 0.0964, 0.2939
0.6259, 5032.09, 0.1965, 0.3064, 0.1824, 0.1706, 0.1965
0.6295, 5061.34, 0.1338, 0.1211, 0.1779, 0.1038, 0.1338
0.6332, 5090.60, 0.0165, 0.0796, 0.0193, 0.0715, 0.0165
0.6368, 5119.85, 0.1771, 0.1681, 0.1916, 0.1177, 0.1771
0.6404, 5149.11, 0.1941, 0.2070, 0.2263, 0.0807, 0.1941
0.6441, 5178.37, 0.1511, 0.2339, 0.1703, 0.1403, 0.1511
0.6477, 5207.62, 0.1816, 0.2356, 0.1843, 0.1829, 0.1816
0.6514, 5236.88, 0.1506, 0.2308, 0.1390, 0.1925, 0.1506
0.6550, 5266.14, 0.1195, 0.2491, 0.0940, 0.2905, 0.1195
0.6586, 5295.39, 0.0309, 0.0324, 0.0321, 0.0550, 0.0309
0.6623, 5324.65, 0.0793, 0.1929, 0.0700, 0.1201, 0.0793
0.6659, 5353.90, 0.1146, 0.2594, 0.0826, 0.1706, 0.1146
0.6695, 5383.16, 0.1243, 0.2832, 0.0899, 0.2051, 0.1243
