Imatest,24.2.6, Master, SFR
File,potted plant_55.0 mm_6400ISO_0EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 16:34:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.7016, 5641.00, 0.4285, 0.6090, 0.5265, 0.9397, 0.4285
0.7049, 5667.12, 0.6595, 0.7259, 0.6292, 1.0169, 0.6595
0.7081, 5693.23, 0.6489, 1.7193, 0.3962, 0.5140, 0.6489
0.7114, 5719.35, 0.3273, 0.6716, 0.5154, 0.7538, 0.3273
0.7146, 5745.46, 0.8802, 0.8123, 0.9051, 0.8516, 0.8802
0.7179, 5771.58, 0.3631, 0.4985, 0.3931, 0.1852, 0.3631
0.7211, 5797.70, 0.5627, 0.4520, 0.6471, 0.3467, 0.5627
0.7244, 5823.81, 1.0583, 1.5669, 1.0573, 0.9965, 1.0583
0.7276, 5849.93, 0.9161, 1.6261, 0.8305, 0.6106, 0.9161
0.7309, 5876.04, 0.5397, 0.4922, 0.8285, 0.2675, 0.5397
0.7341, 5902.16, 0.2362, 1.0658, 0.5668, 1.0039, 0.2362
0.7373, 5928.27, 0.0816, 0.8579, 0.1814, 1.0654, 0.0816
0.7406, 5954.39, 0.2078, 0.7585, 0.2400, 0.6245, 0.2078
0.7438, 5980.51, 0.1748, 0.7277, 0.4804, 1.0053, 0.1748
0.7471, 6006.62, 0.3039, 0.2714, 0.4965, 0.3491, 0.3039
0.7503, 6032.74, 0.7289, 0.9703, 0.8155, 0.5438, 0.7289
0.7536, 6058.85, 0.6681, 0.7635, 0.8241, 0.8311, 0.6681
0.7568, 6084.97, 0.7328, 0.7889, 0.7780, 0.7680, 0.7328
0.7601, 6111.08, 0.7248, 1.5049, 0.5826, 0.7273, 0.7248
0.7633, 6137.20, 0.1770, 1.7105, 0.2838, 0.3674, 0.1770
0.7666, 6163.32, 0.1419, 1.3024, 0.6363, 0.7648, 0.1419
0.7698, 6189.43, 0.1722, 0.2078, 0.2895, 0.3265, 0.1722
0.7731, 6215.55, 0.4826, 0.6840, 0.3688, 1.2460, 0.4826
0.7763, 6241.66, 0.4947, 1.5978, 0.7347, 2.0000, 0.4947
0.7796, 6267.78, 0.6041, 1.9861, 1.2310, 2.0000, 0.6041
0.7828, 6293.89, 0.5749, 2.0000, 0.7181, 2.0000, 0.5749
0.7861, 6320.01, 0.2893, 1.6294, 0.6504, 1.8351, 0.2893
0.7893, 6346.13, 0.3201, 1.3352, 0.6396, 1.2414, 0.3201
