Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-1EV_Dist1_OFF_Defocus2.tiff
Run date,12-May-2025 16:05:04,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.9094, 7311.23, 1.5978, 2.0000, 1.4415, 2.0000, 1.5978
0.9126, 7337.34, 1.7526, 2.0000, 2.0000, 2.0000, 1.7526
0.9159, 7363.45, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9191, 7389.56, 2.0000, 1.8709, 2.0000, 1.9461, 2.0000
0.9223, 7415.67, 1.7974, 2.0000, 1.8061, 0.5914, 1.7974
0.9256, 7441.78, 1.8715, 2.0000, 2.0000, 2.0000, 1.8715
0.9288, 7467.90, 1.9715, 2.0000, 2.0000, 1.6571, 1.9715
0.9321, 7494.01, 0.9605, 2.0000, 0.6671, 1.2968, 0.9605
0.9353, 7520.12, 0.4237, 1.5462, 0.7060, 0.7117, 0.4237
0.9386, 7546.23, 0.3670, 2.0000, 1.4160, 2.0000, 0.3670
0.9418, 7572.34, 1.8894, 2.0000, 0.8931, 2.0000, 1.8894
0.9451, 7598.45, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9483, 7624.56, 1.7803, 2.0000, 2.0000, 2.0000, 1.7803
0.9516, 7650.68, 1.3388, 2.0000, 1.4594, 2.0000, 1.3388
0.9548, 7676.79, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9581, 7702.90, 2.0000, 2.0000, 1.4663, 2.0000, 2.0000
0.9613, 7729.01, 1.5091, 2.0000, 1.4654, 2.0000, 1.5091
0.9646, 7755.12, 0.5632, 1.6396, 0.9996, 2.0000, 0.5632
0.9678, 7781.23, 1.3003, 2.0000, 0.7945, 2.0000, 1.3003
0.9711, 7807.35, 0.3450, 2.0000, 1.4511, 2.0000, 0.3450
0.9743, 7833.46, 2.0000, 1.1470, 2.0000, 2.0000, 2.0000
0.9776, 7859.57, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.9808, 7885.68, 1.4024, 2.0000, 2.0000, 2.0000, 1.4024
0.9841, 7911.79, 0.6834, 2.0000, 0.6509, 1.3669, 0.6834
0.9873, 7937.90, 0.9361, 2.0000, 1.2904, 1.7426, 0.9361
0.9905, 7964.01, 0.9459, 2.0000, 2.0000, 1.2865, 0.9459
0.9938, 7990.13, 1.4881, 2.0000, 2.0000, 1.4223, 1.4881
0.9970, 8016.24, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
1.0003, 8042.35, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
,
Interpolated f and MTF, Region 1 of 1 total
freq(C/P),MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
0.0250, 0.0403, 0.1129, 0.0400, 0.1277, 0.0403
0.0500, 0.0797, 0.1923, 0.1281, 0.2937, 0.0797
0.0750, 0.1776, 0.4909, 0.1763, 0.4776, 0.1776
0.1000, 0.1350, 0.4620, 0.2685, 0.2933, 0.1350
0.1250, 0.2310, 0.3693, 0.3121, 0.2570, 0.2310
0.1500, 0.3532, 0.5317, 0.4676, 0.3188, 0.3532
0.1750, 0.2689, 0.8335, 0.1976, 0.3860, 0.2689
0.2000, 0.3027, 0.3812, 0.3857, 0.1973, 0.3027
