Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_1600ISO_-3EV_Dist1_ON_Defocus2.tiff
Run date,12-May-2025 15:56:01,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.6757, 5432.49, 0.7482, 1.2832, 0.7630, 1.2103, 0.7482
0.6789, 5458.61, 0.8337, 2.0000, 0.8206, 1.4474, 0.8337
0.6822, 5484.73, 0.9837, 1.7831, 0.9213, 1.3932, 0.9837
0.6854, 5510.84, 1.4671, 2.0000, 1.1738, 1.8226, 1.4671
0.6887, 5536.96, 1.3874, 1.6320, 1.3333, 1.8102, 1.3874
0.6919, 5563.08, 0.7593, 0.2404, 0.9677, 1.1553, 0.7593
0.6952, 5589.20, 0.2766, 0.8623, 0.1152, 0.7062, 0.2766
0.6984, 5615.32, 0.3795, 1.0138, 0.4978, 0.3020, 0.3795
0.7017, 5641.43, 1.0368, 0.5621, 1.3598, 1.9226, 1.0368
0.7049, 5667.55, 1.2189, 1.6866, 1.3054, 1.7077, 1.2189
0.7082, 5693.67, 0.3726, 1.7412, 0.5239, 0.5032, 0.3726
0.7114, 5719.79, 0.3018, 0.9325, 0.2693, 0.7222, 0.3018
0.7147, 5745.90, 0.8616, 1.1316, 0.8510, 0.5626, 0.8616
0.7179, 5772.02, 0.5958, 1.0788, 0.5363, 2.0000, 0.5958
0.7212, 5798.14, 0.5902, 1.2552, 0.8585, 2.0000, 0.5902
0.7244, 5824.26, 0.6957, 0.1711, 1.1727, 1.9538, 0.6957
0.7277, 5850.38, 1.0385, 1.0846, 1.6332, 1.7592, 1.0385
0.7309, 5876.49, 0.6770, 2.0000, 0.9534, 0.9213, 0.6770
0.7342, 5902.61, 0.9418, 2.0000, 0.3439, 1.3626, 0.9418
0.7374, 5928.73, 1.4765, 2.0000, 0.8175, 0.5380, 1.4765
0.7407, 5954.85, 1.2204, 2.0000, 1.1365, 1.5357, 1.2204
0.7439, 5980.96, 0.6071, 2.0000, 1.4620, 1.3060, 0.6071
0.7471, 6007.08, 0.1999, 1.7319, 0.4959, 0.4770, 0.1999
0.7504, 6033.20, 1.4831, 1.6100, 1.5533, 1.5438, 1.4831
0.7536, 6059.32, 1.9187, 2.0000, 1.8957, 2.0000, 1.9187
0.7569, 6085.44, 1.3717, 0.1884, 1.8074, 1.1622, 1.3717
0.7601, 6111.55, 1.8836, 1.2752, 2.0000, 0.8998, 1.8836
0.7634, 6137.67, 2.0000, 0.6843, 2.0000, 1.2753, 2.0000
0.7666, 6163.79, 1.2348, 2.0000, 1.5839, 1.5991, 1.2348
0.7699, 6189.91, 0.4089, 1.1815, 0.6624, 2.0000, 0.4089
0.7731, 6216.02, 1.7057, 1.4417, 1.9730, 1.1614, 1.7057
0.7764, 6242.14, 0.8489, 1.2182, 0.9624, 0.4996, 0.8489
0.7796, 6268.26, 1.3142, 0.6024, 1.6812, 0.7418, 1.3142
0.7829, 6294.38, 1.4834, 2.0000, 1.3903, 0.8116, 1.4834
0.7861, 6320.49, 0.8901, 2.0000, 1.5814, 1.8498, 0.8901
