Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-2EV_Dist1_OFF_Focused.tiff
Run date,12-May-2025 16:08:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.5039, 4051.64, 0.4996, 0.9883, 0.4174, 0.6276, 0.4996
0.5072, 4077.78, 0.2600, 0.4893, 0.2441, 0.0771, 0.2600
0.5104, 4103.91, 0.7407, 0.7644, 0.7263, 0.8358, 0.7407
0.5137, 4130.05, 0.9458, 0.7362, 0.9866, 1.0954, 0.9458
0.5169, 4156.19, 0.5758, 0.4793, 0.5963, 0.7706, 0.5758
0.5202, 4182.33, 1.0865, 1.3952, 0.9977, 1.3622, 1.0865
0.5234, 4208.47, 1.2480, 1.7770, 1.1047, 1.5678, 1.2480
0.5267, 4234.61, 1.3489, 1.7522, 1.2548, 1.6279, 1.3489
0.5299, 4260.75, 1.3504, 1.7405, 1.2688, 1.4868, 1.3504
0.5332, 4286.89, 1.0820, 1.2996, 1.0281, 1.2023, 1.0820
0.5364, 4313.03, 0.8929, 0.9854, 0.8557, 1.1514, 0.8929
0.5397, 4339.17, 0.9119, 1.2254, 0.8171, 1.2067, 0.9119
0.5429, 4365.31, 0.6307, 1.2809, 0.4755, 0.8430, 0.6307
0.5462, 4391.45, 0.9054, 1.6496, 0.7640, 0.5799, 0.9054
0.5495, 4417.59, 0.6877, 1.3885, 0.5780, 0.1048, 0.6877
0.5527, 4443.73, 0.4450, 0.8087, 0.4337, 0.6437, 0.4450
0.5560, 4469.87, 1.2031, 1.9340, 1.0451, 1.0951, 1.2031
0.5592, 4496.01, 1.5872, 2.0000, 1.4134, 1.5727, 1.5872
0.5625, 4522.15, 1.5896, 1.5207, 1.6412, 1.5810, 1.5896
0.5657, 4548.29, 1.5253, 1.1774, 1.6249, 1.5009, 1.5253
0.5690, 4574.43, 1.8477, 1.7823, 1.8649, 2.0000, 1.8477
0.5722, 4600.57, 1.5908, 1.6078, 1.6018, 1.6681, 1.5908
0.5755, 4626.71, 0.5531, 1.2175, 0.5461, 0.4066, 0.5531
0.5787, 4652.85, 0.3561, 1.1918, 0.1941, 1.5334, 0.3561
0.5820, 4678.99, 0.2564, 0.4876, 0.1641, 1.2736, 0.2564
0.5852, 4705.13, 0.0891, 1.3885, 0.2609, 0.7258, 0.0891
0.5885, 4731.26, 0.3571, 0.6727, 0.5842, 0.6766, 0.3571
0.5917, 4757.40, 0.4127, 0.5654, 0.2897, 1.3691, 0.4127
0.5950, 4783.54, 1.3712, 1.5046, 1.3395, 1.3714, 1.3712
0.5982, 4809.68, 0.9288, 0.7788, 1.0134, 0.4088, 0.9288
0.6015, 4835.82, 0.7027, 1.5246, 0.5279, 0.9513, 0.7027
0.6047, 4861.96, 0.8677, 1.8875, 0.6441, 0.9826, 0.8677
0.6080, 4888.10, 0.1081, 0.1960, 0.1796, 0.2249, 0.1081
0.6112, 4914.24, 0.6849, 1.0857, 0.6490, 0.1589, 0.6849
0.6145, 4940.38, 0.3339, 0.6157, 0.3565, 0.7165, 0.3339
0.6177, 4966.52, 1.0328, 2.0000, 0.7832, 0.8616, 1.0328
0.6210, 4992.66, 0.7080, 0.6193, 0.7534, 0.9834, 0.7080
0.6242, 5018.80, 0.0754, 0.6394, 0.2491, 0.6411, 0.0754
0.6275, 5044.94, 0.6455, 0.8927, 0.5808, 0.8220, 0.6455
0.6307, 5071.08, 0.2083, 0.3831, 0.1714, 0.2444, 0.2083
0.6340, 5097.22, 0.4742, 0.7870, 0.4173, 1.7059, 0.4742
0.6372, 5123.36, 0.8758, 1.3598, 0.8152, 1.3979, 0.8758
0.6405, 5149.50, 0.9222, 1.4215, 0.8448, 1.1426, 0.9222
0.6437, 5175.64, 0.6511, 1.0491, 0.8566, 0.4150, 0.6511
0.6470, 5201.78, 0.4133, 1.2200, 0.7508, 0.5858, 0.4133
0.6502, 5227.92, 0.9385, 1.2893, 0.9617, 1.3493, 0.9385
0.6535, 5254.06, 1.2627, 2.0000, 1.1469, 1.6533, 1.2627
0.6567, 5280.20, 1.0906, 1.4586, 1.1089, 1.4978, 1.0906
0.6600, 5306.34, 1.1408, 1.0486, 1.2178, 1.2690, 1.1408
0.6632, 5332.48, 1.2880, 1.5900, 1.3301, 1.1690, 1.2880
0.6665, 5358.61, 0.6405, 0.4338, 0.8479, 1.0891, 0.6405
0.6697, 5384.75, 0.6672, 2.0000, 0.5050, 1.1938, 0.6672
0.6730, 5410.89, 0.4489, 0.9282, 0.4484, 1.3896, 0.4489
0.6762, 5437.03, 0.3196, 1.1262, 0.6447, 0.4468, 0.3196
0.6795, 5463.17, 0.5118, 1.6086, 0.4165, 0.4376, 0.5118
0.6828, 5489.31, 0.8932, 0.8244, 1.0271, 0.5878, 0.8932
0.6860, 5515.45, 0.8739, 1.7506, 1.0400, 1.5771, 0.8739
0.6893, 5541.59, 0.9819, 1.6619, 1.0581, 0.9225, 0.9819
0.6925, 5567.73, 1.8363, 2.0000, 1.7572, 0.6803, 1.8363
0.6958, 5593.87, 2.0000, 2.0000, 2.0000, 0.7809, 2.0000
0.6990, 5620.01, 1.6511, 2.0000, 1.8294, 0.3416, 1.6511
0.7023, 5646.15, 0.6301, 1.9865, 0.7768, 1.7511, 0.6301
0.7055, 5672.29, 1.4390, 1.7268, 1.4474, 2.0000, 1.4390
0.7088, 5698.43, 1.4080, 1.0403, 1.5243, 2.0000, 1.4080
0.7120, 5724.57, 0.2331, 2.0000, 0.1582, 1.0982, 0.2331
0.7153, 5750.71, 0.8028, 1.3355, 1.1280, 2.0000, 0.8028
0.7185, 5776.85, 1.2233, 2.0000, 1.2312, 2.0000, 1.2233
0.7218, 5802.99, 1.0898, 1.7157, 1.1087, 1.9216, 1.0898
0.7250, 5829.13, 0.8025, 0.6724, 1.0842, 1.2204, 0.8025
0.7283, 5855.27, 1.6629, 1.6065, 1.9494, 1.3920, 1.6629
