Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_-2EV_Dist1_ON_Defocus1.tiff
Run date,12-May-2025 16:08:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist1+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4841, 3892.52, 0.4597, 0.2670, 0.5543, 0.5642, 0.4597
0.4874, 3918.65, 0.8349, 0.4506, 0.9750, 0.4391, 0.8349
0.4906, 3944.77, 1.0519, 0.8969, 1.1844, 0.7803, 1.0519
0.4939, 3970.89, 0.8251, 0.9867, 0.8553, 0.7441, 0.8251
0.4971, 3997.02, 0.7003, 1.4947, 0.5503, 1.2010, 0.7003
0.5004, 4023.14, 0.7164, 2.0000, 0.6338, 1.4579, 0.7164
0.5036, 4049.27, 0.6929, 1.1906, 0.6648, 0.6042, 0.6929
0.5069, 4075.39, 0.4454, 0.7117, 0.4001, 0.4716, 0.4454
0.5101, 4101.52, 0.5596, 0.7655, 0.5290, 0.5119, 0.5596
0.5134, 4127.64, 0.7987, 1.1336, 0.7405, 1.0502, 0.7987
0.5166, 4153.76, 1.0098, 1.1852, 0.9723, 1.4510, 1.0098
0.5199, 4179.89, 0.7136, 1.0462, 0.6390, 1.1121, 0.7136
0.5231, 4206.01, 0.2303, 0.6819, 0.4406, 0.5717, 0.2303
0.5264, 4232.14, 0.3159, 0.5405, 0.3025, 0.3095, 0.3159
0.5296, 4258.26, 0.4710, 0.2297, 0.5450, 0.4064, 0.4710
0.5329, 4284.39, 0.7913, 0.7040, 0.8436, 0.7305, 0.7913
0.5361, 4310.51, 1.0096, 0.8238, 1.1457, 0.2744, 1.0096
0.5394, 4336.63, 1.2270, 1.1573, 1.2721, 1.2448, 1.2270
0.5426, 4362.76, 0.5722, 0.5039, 0.5752, 0.8776, 0.5722
0.5459, 4388.88, 0.4385, 0.5073, 0.4267, 0.6470, 0.4385
0.5491, 4415.01, 0.7482, 0.5831, 0.7853, 0.9508, 0.7482
0.5524, 4441.13, 0.9154, 0.8819, 0.9538, 0.6740, 0.9154
0.5556, 4467.26, 0.7359, 1.2850, 0.6579, 0.5563, 0.7359
0.5589, 4493.38, 0.2040, 0.8037, 0.0375, 0.6451, 0.2040
0.5621, 4519.50, 0.2385, 0.3112, 0.3210, 0.5266, 0.2385
0.5654, 4545.63, 0.4428, 0.4809, 0.5144, 0.1638, 0.4428
0.5686, 4571.75, 0.7188, 1.3100, 0.5655, 0.9200, 0.7188
0.5719, 4597.88, 0.8814, 1.5252, 0.7295, 1.2556, 0.8814
0.5751, 4624.00, 1.3650, 1.2649, 1.4723, 1.1537, 1.3650
0.5784, 4650.13, 1.7784, 1.1807, 2.0000, 1.1304, 1.7784
0.5816, 4676.25, 1.3288, 0.8592, 1.4639, 1.3357, 1.3288
0.5849, 4702.37, 0.7640, 1.1760, 0.5823, 1.6690, 0.7640
0.5881, 4728.50, 0.8865, 1.3655, 0.6792, 1.8220, 0.8865
0.5914, 4754.62, 1.5150, 1.6718, 1.4121, 2.0000, 1.5150
0.5946, 4780.75, 0.7576, 1.3864, 0.5959, 1.4584, 0.7576
0.5979, 4806.87, 0.5676, 0.4166, 0.7840, 0.3215, 0.5676
0.6011, 4833.00, 0.4050, 0.3068, 0.5151, 0.6493, 0.4050
0.6044, 4859.12, 0.5388, 0.7147, 0.6439, 0.4489, 0.5388
0.6076, 4885.24, 0.5865, 0.3657, 0.8340, 0.4603, 0.5865
0.6109, 4911.37, 0.1069, 0.9422, 0.2326, 0.3588, 0.1069
0.6141, 4937.49, 0.4399, 1.2244, 0.3295, 0.5307, 0.4399
0.6174, 4963.62, 0.4910, 0.2528, 0.5431, 1.3786, 0.4910
0.6206, 4989.74, 1.4185, 1.4962, 1.4491, 1.3453, 1.4185
0.6239, 5015.87, 1.3101, 1.3825, 1.3745, 0.9674, 1.3101
0.6271, 5041.99, 0.6995, 0.8897, 0.8851, 0.6420, 0.6995
0.6304, 5068.11, 0.6039, 1.7880, 0.5140, 0.7577, 0.6039
0.6336, 5094.24, 0.6847, 1.2109, 0.5997, 1.6640, 0.6847
0.6369, 5120.36, 0.3854, 0.3841, 0.5069, 1.1617, 0.3854
0.6401, 5146.49, 1.1104, 0.9353, 1.2975, 1.3158, 1.1104
0.6434, 5172.61, 2.0000, 2.0000, 2.0000, 1.2005, 2.0000
0.6466, 5198.74, 2.0000, 2.0000, 2.0000, 0.8837, 2.0000
0.6499, 5224.86, 1.4643, 1.7556, 1.6099, 0.7965, 1.4643
0.6531, 5250.98, 2.0000, 1.6625, 2.0000, 0.4121, 2.0000
0.6564, 5277.11, 2.0000, 2.0000, 2.0000, 0.9981, 2.0000
0.6596, 5303.23, 1.1667, 1.9445, 1.1801, 0.1377, 1.1667
0.6629, 5329.36, 0.6399, 0.8292, 1.0901, 0.3639, 0.6399
0.6661, 5355.48, 1.2211, 1.8384, 1.5625, 0.4651, 1.2211
0.6694, 5381.61, 0.9982, 1.4179, 1.1567, 0.7315, 0.9982
0.6726, 5407.73, 0.6310, 2.0000, 0.4534, 1.2729, 0.6310
0.6759, 5433.85, 1.2550, 2.0000, 0.4597, 1.2483, 1.2550
0.6791, 5459.98, 0.6255, 2.0000, 1.0567, 0.9692, 0.6255
0.6824, 5486.10, 2.0000, 2.0000, 2.0000, 1.2646, 2.0000
0.6856, 5512.23, 1.7092, 2.0000, 1.5979, 2.0000, 1.7092
0.6888, 5538.35, 0.9445, 2.0000, 0.5062, 2.0000, 0.9445
0.6921, 5564.48, 0.5144, 1.6315, 0.0923, 1.9265, 0.5144
0.6953, 5590.60, 0.3045, 2.0000, 0.6647, 1.5338, 0.3045
0.6986, 5616.73, 0.0341, 2.0000, 1.0200, 0.8512, 0.0341
0.7018, 5642.85, 0.7341, 2.0000, 0.8966, 2.0000, 0.7341
0.7051, 5668.97, 0.5051, 0.3507, 0.9542, 2.0000, 0.5051
