Imatest,24.2.6, Master, SFR
File,potted plant_55.0 mm_100ISO_+1EV_Dist2_OFF_Defocus1.tiff
Run date,07-May-2025 12:24:23,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4906, 3944.40, 0.0216, 0.0307, 0.0218, 0.0264, 0.0216
0.4925, 3959.93, 0.0194, 0.0277, 0.0206, 0.0240, 0.0194
0.4945, 3975.46, 0.0184, 0.0282, 0.0173, 0.0154, 0.0184
0.4964, 3990.99, 0.0254, 0.0270, 0.0261, 0.0172, 0.0254
0.4983, 4006.52, 0.0268, 0.0188, 0.0305, 0.0161, 0.0268
0.5003, 4022.05, 0.0287, 0.0148, 0.0350, 0.0139, 0.0287
0.5022, 4037.57, 0.0361, 0.0241, 0.0424, 0.0176, 0.0361
0.5041, 4053.10, 0.0412, 0.0382, 0.0446, 0.0228, 0.0412
0.5060, 4068.63, 0.0376, 0.0384, 0.0387, 0.0252, 0.0376
0.5080, 4084.16, 0.0238, 0.0250, 0.0244, 0.0166, 0.0238
0.5099, 4099.69, 0.0085, 0.0100, 0.0097, 0.0240, 0.0085
0.5118, 4115.22, 0.0132, 0.0150, 0.0164, 0.0373, 0.0132
0.5138, 4130.75, 0.0256, 0.0302, 0.0288, 0.0362, 0.0256
0.5157, 4146.28, 0.0313, 0.0389, 0.0337, 0.0308, 0.0313
0.5176, 4161.81, 0.0254, 0.0336, 0.0284, 0.0255, 0.0254
0.5196, 4177.34, 0.0156, 0.0127, 0.0206, 0.0269, 0.0156
0.5215, 4192.87, 0.0226, 0.0165, 0.0248, 0.0323, 0.0226
0.5234, 4208.39, 0.0269, 0.0340, 0.0254, 0.0301, 0.0269
0.5254, 4223.92, 0.0160, 0.0315, 0.0151, 0.0116, 0.0160
0.5273, 4239.45, 0.0079, 0.0257, 0.0116, 0.0103, 0.0079
0.5292, 4254.98, 0.0051, 0.0244, 0.0064, 0.0240, 0.0051
0.5312, 4270.51, 0.0129, 0.0163, 0.0167, 0.0302, 0.0129
0.5331, 4286.04, 0.0197, 0.0031, 0.0243, 0.0356, 0.0197
0.5350, 4301.57, 0.0257, 0.0083, 0.0296, 0.0423, 0.0257
0.5370, 4317.10, 0.0239, 0.0139, 0.0270, 0.0405, 0.0239
0.5389, 4332.63, 0.0148, 0.0137, 0.0166, 0.0333, 0.0148
0.5408, 4348.16, 0.0078, 0.0058, 0.0068, 0.0315, 0.0078
0.5427, 4363.69, 0.0096, 0.0166, 0.0057, 0.0296, 0.0096
0.5447, 4379.22, 0.0154, 0.0264, 0.0110, 0.0297, 0.0154
0.5466, 4394.74, 0.0112, 0.0231, 0.0073, 0.0215, 0.0112
0.5485, 4410.27, 0.0039, 0.0113, 0.0054, 0.0063, 0.0039
0.5505, 4425.80, 0.0094, 0.0124, 0.0099, 0.0012, 0.0094
0.5524, 4441.33, 0.0176, 0.0224, 0.0182, 0.0021, 0.0176
0.5543, 4456.86, 0.0331, 0.0349, 0.0349, 0.0108, 0.0331
0.5563, 4472.39, 0.0392, 0.0405, 0.0417, 0.0108, 0.0392
0.5582, 4487.92, 0.0410, 0.0437, 0.0431, 0.0153, 0.0410
0.5601, 4503.45, 0.0416, 0.0467, 0.0422, 0.0222, 0.0416
0.5621, 4518.98, 0.0442, 0.0500, 0.0445, 0.0253, 0.0442
0.5640, 4534.51, 0.0461, 0.0518, 0.0472, 0.0256, 0.0461
0.5659, 4550.04, 0.0426, 0.0448, 0.0438, 0.0333, 0.0426
0.5679, 4565.56, 0.0409, 0.0406, 0.0413, 0.0448, 0.0409
0.5698, 4581.09, 0.0425, 0.0438, 0.0422, 0.0501, 0.0425
0.5717, 4596.62, 0.0431, 0.0397, 0.0439, 0.0501, 0.0431
0.5737, 4612.15, 0.0386, 0.0294, 0.0412, 0.0405, 0.0386
0.5756, 4627.68, 0.0329, 0.0239, 0.0363, 0.0271, 0.0329
0.5775, 4643.21, 0.0258, 0.0173, 0.0312, 0.0180, 0.0258
0.5794, 4658.74, 0.0293, 0.0116, 0.0384, 0.0116, 0.0293
0.5814, 4674.27, 0.0437, 0.0257, 0.0528, 0.0119, 0.0437
0.5833, 4689.80, 0.0532, 0.0434, 0.0590, 0.0386, 0.0532
0.5852, 4705.33, 0.0546, 0.0510, 0.0565, 0.0597, 0.0546
0.5872, 4720.86, 0.0523, 0.0491, 0.0514, 0.0755, 0.0523
0.5891, 4736.39, 0.0523, 0.0497, 0.0506, 0.0784, 0.0523
0.5910, 4751.91, 0.0507, 0.0498, 0.0488, 0.0725, 0.0507
0.5930, 4767.44, 0.0473, 0.0447, 0.0462, 0.0679, 0.0473
0.5949, 4782.97, 0.0463, 0.0440, 0.0462, 0.0620, 0.0463
0.5968, 4798.50, 0.0356, 0.0344, 0.0354, 0.0491, 0.0356
0.5988, 4814.03, 0.0164, 0.0168, 0.0154, 0.0315, 0.0164
0.6007, 4829.56, 0.0070, 0.0155, 0.0075, 0.0210, 0.0070
0.6026, 4845.09, 0.0328, 0.0472, 0.0321, 0.0240, 0.0328
0.6046, 4860.62, 0.0506, 0.0651, 0.0505, 0.0266, 0.0506
0.6065, 4876.15, 0.0633, 0.0768, 0.0639, 0.0246, 0.0633
0.6084, 4891.68, 0.0738, 0.0879, 0.0739, 0.0328, 0.0738
0.6103, 4907.21, 0.0775, 0.0961, 0.0759, 0.0415, 0.0775
0.6123, 4922.73, 0.0751, 0.0985, 0.0723, 0.0381, 0.0751
0.6142, 4938.26, 0.0676, 0.0928, 0.0642, 0.0351, 0.0676
0.6161, 4953.79, 0.0510, 0.0805, 0.0463, 0.0239, 0.0510
0.6181, 4969.32, 0.0308, 0.0593, 0.0266, 0.0199, 0.0308
0.6200, 4984.85, 0.0132, 0.0303, 0.0124, 0.0335, 0.0132
