Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_+1EV_Dist2_OFF_Defocus1.tiff
Run date,07-May-2025 12:10:20,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3515, 2826.34, 0.0550, 0.1056, 0.0553, 0.0837, 0.0550
0.3535, 2841.96, 0.0492, 0.0527, 0.0813, 0.0217, 0.0492
0.3554, 2857.57, 0.0784, 0.0688, 0.1244, 0.1099, 0.0784
0.3574, 2873.19, 0.1515, 0.1220, 0.1655, 0.2167, 0.1515
0.3593, 2888.80, 0.1604, 0.2066, 0.1505, 0.1802, 0.1604
0.3612, 2904.42, 0.0692, 0.0898, 0.0712, 0.0265, 0.0692
0.3632, 2920.03, 0.0389, 0.1255, 0.0446, 0.1682, 0.0389
0.3651, 2935.65, 0.0821, 0.1032, 0.0953, 0.2001, 0.0821
0.3671, 2951.26, 0.1103, 0.0992, 0.1260, 0.1119, 0.1103
0.3690, 2966.88, 0.1044, 0.0914, 0.1416, 0.0158, 0.1044
0.3710, 2982.49, 0.0786, 0.1106, 0.1018, 0.0562, 0.0786
0.3729, 2998.11, 0.1702, 0.2426, 0.1541, 0.1255, 0.1702
0.3748, 3013.72, 0.1930, 0.2555, 0.1845, 0.1135, 0.1930
0.3768, 3029.34, 0.1502, 0.2508, 0.1358, 0.0337, 0.1502
0.3787, 3044.95, 0.1588, 0.2669, 0.1468, 0.1136, 0.1588
0.3807, 3060.57, 0.0851, 0.1758, 0.0756, 0.0458, 0.0851
0.3826, 3076.18, 0.1186, 0.1770, 0.1045, 0.0914, 0.1186
0.3846, 3091.80, 0.1880, 0.2570, 0.1736, 0.1396, 0.1880
0.3865, 3107.41, 0.1322, 0.1543, 0.1254, 0.1524, 0.1322
0.3884, 3123.03, 0.1261, 0.0823, 0.1334, 0.2009, 0.1261
0.3904, 3138.64, 0.1898, 0.1649, 0.2027, 0.2526, 0.1898
0.3923, 3154.26, 0.1712, 0.1349, 0.1881, 0.2651, 0.1712
0.3943, 3169.87, 0.0992, 0.0823, 0.1143, 0.1815, 0.0992
0.3962, 3185.49, 0.0828, 0.1012, 0.0907, 0.0413, 0.0828
0.3981, 3201.11, 0.1332, 0.1450, 0.1354, 0.0903, 0.1332
0.4001, 3216.72, 0.1378, 0.1211, 0.1453, 0.1388, 0.1378
0.4020, 3232.34, 0.0878, 0.0394, 0.1000, 0.1296, 0.0878
0.4040, 3247.95, 0.0606, 0.0153, 0.0766, 0.0680, 0.0606
0.4059, 3263.57, 0.0445, 0.0640, 0.0426, 0.1113, 0.0445
0.4079, 3279.18, 0.0463, 0.0821, 0.0288, 0.1577, 0.0463
0.4098, 3294.80, 0.0125, 0.0366, 0.0300, 0.0730, 0.0125
0.4117, 3310.41, 0.0713, 0.0365, 0.0891, 0.0387, 0.0713
0.4137, 3326.03, 0.1465, 0.1457, 0.1445, 0.1896, 0.1465
