Imatest,24.2.6, Master, SFR
File,sports ball_55.0 mm_25600ISO_+1EV_Dist2_ON_Defocus1.tiff
Run date,07-May-2025 11:58:31,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3886, 3124.43, 0.1739, 0.2671, 0.2264, 0.3059, 0.1739
0.3907, 3140.87, 0.1949, 0.1282, 0.2548, 0.2754, 0.1949
0.3927, 3157.32, 0.4947, 0.2901, 0.5817, 0.2589, 0.4947
0.3947, 3173.76, 0.3152, 0.3648, 0.3036, 0.3462, 0.3152
0.3968, 3190.21, 0.4319, 0.3440, 0.4384, 0.6957, 0.4319
0.3988, 3206.65, 0.6166, 0.4513, 0.6494, 0.7362, 0.6166
0.4009, 3223.10, 0.6248, 0.5439, 0.6703, 0.4676, 0.6248
0.4029, 3239.54, 0.3570, 0.4393, 0.3656, 0.0838, 0.3570
0.4050, 3255.98, 0.5668, 0.8619, 0.5179, 0.3137, 0.5668
0.4070, 3272.43, 0.6878, 1.0844, 0.6056, 0.4960, 0.6878
0.4091, 3288.87, 0.5849, 0.7641, 0.5622, 0.4301, 0.5849
0.4111, 3305.32, 0.4785, 0.3236, 0.5337, 0.7899, 0.4785
0.4132, 3321.76, 0.4651, 0.5277, 0.5337, 0.7273, 0.4651
0.4152, 3338.21, 0.2965, 0.3061, 0.3476, 0.2905, 0.2965
0.4172, 3354.65, 0.1768, 0.2319, 0.2820, 0.2689, 0.1768
0.4193, 3371.09, 0.3389, 0.0493, 0.4210, 0.6343, 0.3389
0.4213, 3387.54, 0.2550, 0.1903, 0.2494, 0.4984, 0.2550
0.4234, 3403.98, 0.0746, 0.1773, 0.0862, 0.5488, 0.0746
0.4254, 3420.43, 0.2697, 0.2659, 0.3024, 0.1350, 0.2697
0.4275, 3436.87, 0.1971, 0.3776, 0.2014, 0.1020, 0.1971
0.4295, 3453.32, 0.0935, 0.6310, 0.1349, 0.4738, 0.0935
0.4316, 3469.76, 0.0916, 0.7081, 0.0392, 0.6862, 0.0916
0.4336, 3486.20, 0.3290, 0.4597, 0.3478, 0.6271, 0.3290
0.4357, 3502.65, 0.4980, 0.8332, 0.4310, 0.5649, 0.4980
0.4377, 3519.09, 0.7715, 1.0455, 0.7111, 0.7975, 0.7715
0.4397, 3535.54, 0.4753, 0.5933, 0.4562, 0.5615, 0.4753
0.4418, 3551.98, 0.4301, 0.8796, 0.3591, 0.1069, 0.4301
0.4438, 3568.43, 0.5986, 1.1200, 0.5400, 0.0796, 0.5986
0.4459, 3584.87, 0.8748, 0.9797, 0.9229, 0.1712, 0.8748
0.4479, 3601.32, 0.5586, 0.6798, 0.6101, 0.0838, 0.5586
0.4500, 3617.76, 0.2594, 0.4310, 0.2706, 0.4883, 0.2594
0.4520, 3634.20, 0.3068, 0.1122, 0.3584, 0.3386, 0.3068
0.4541, 3650.65, 0.1880, 0.3949, 0.2457, 0.3365, 0.1880
0.4561, 3667.09, 0.1197, 0.4256, 0.1253, 0.1661, 0.1197
0.4582, 3683.54, 0.2872, 0.0531, 0.3658, 0.1892, 0.2872
0.4602, 3699.98, 0.6421, 0.5260, 0.7010, 0.4538, 0.6421
0.4622, 3716.43, 0.7213, 0.7144, 0.7583, 0.4938, 0.7213
0.4643, 3732.87, 0.2625, 0.2954, 0.2730, 0.3456, 0.2625
0.4663, 3749.31, 0.2795, 0.0827, 0.3106, 0.5205, 0.2795
0.4684, 3765.76, 0.3140, 0.3020, 0.3142, 0.5924, 0.3140
0.4704, 3782.20, 0.4946, 0.7729, 0.4295, 0.6689, 0.4946
0.4725, 3798.65, 0.7661, 1.2543, 0.6652, 0.6593, 0.7661
0.4745, 3815.09, 0.9040, 1.3856, 0.8048, 0.6873, 0.9040
0.4766, 3831.54, 0.4490, 0.5438, 0.4198, 0.5030, 0.4490
0.4786, 3847.98, 0.2729, 0.2345, 0.3014, 0.2313, 0.2729
0.4806, 3864.43, 0.6038, 0.6862, 0.6402, 0.1960, 0.6038
0.4827, 3880.87, 0.3412, 0.4257, 0.3535, 0.1413, 0.3412
0.4847, 3897.31, 0.1021, 0.0732, 0.1143, 0.0701, 0.1021
0.4868, 3913.76, 0.1816, 0.1817, 0.2063, 0.2342, 0.1816
0.4888, 3930.20, 0.1426, 0.0870, 0.1685, 0.1179, 0.1426
