Imatest,24.2.6, Master, SFR
File,car_55.0 mm_1600ISO_-3EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:47:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4037, 3245.54, 1.0336, 0.8284, 1.1324, 0.8201, 1.0336
0.4068, 3270.32, 0.8957, 0.9600, 0.9537, 0.6078, 0.8957
0.4098, 3295.09, 0.3076, 0.7454, 0.2615, 0.3924, 0.3076
0.4129, 3319.87, 0.2343, 0.5156, 0.2576, 0.4546, 0.2343
0.4160, 3344.64, 0.2927, 0.5861, 0.2880, 0.1578, 0.2927
0.4191, 3369.42, 0.5004, 0.5951, 0.5323, 0.3727, 0.5004
0.4222, 3394.19, 0.5070, 0.4160, 0.5367, 0.4961, 0.5070
0.4252, 3418.97, 0.2263, 0.4735, 0.1938, 0.0154, 0.2263
0.4283, 3443.74, 0.4872, 0.4133, 0.5254, 0.3958, 0.4872
0.4314, 3468.52, 0.3506, 0.1804, 0.4103, 0.6313, 0.3506
0.4345, 3493.29, 0.4769, 0.3219, 0.5252, 0.7947, 0.4769
0.4376, 3518.07, 0.3461, 0.2531, 0.4372, 0.5362, 0.3461
0.4407, 3542.84, 0.1534, 0.7553, 0.0656, 0.3874, 0.1534
0.4437, 3567.62, 0.1870, 0.7164, 0.1003, 0.0281, 0.1870
0.4468, 3592.39, 0.3106, 0.3455, 0.3860, 0.4439, 0.3106
0.4499, 3617.17, 0.5113, 0.5296, 0.5329, 0.4859, 0.5113
0.4530, 3641.94, 0.4168, 0.2125, 0.4444, 0.8545, 0.4168
0.4561, 3666.72, 0.4409, 0.3541, 0.4487, 0.8978, 0.4409
0.4591, 3691.49, 0.2781, 0.3006, 0.2814, 0.5826, 0.2781
0.4622, 3716.27, 0.1259, 0.2704, 0.1172, 0.3592, 0.1259
0.4653, 3741.04, 0.2967, 0.5009, 0.2218, 0.5994, 0.2967
0.4684, 3765.82, 0.2209, 0.4643, 0.1166, 0.7333, 0.2209
0.4715, 3790.59, 0.3767, 0.6257, 0.3926, 0.2710, 0.3767
0.4745, 3815.37, 0.5159, 0.5717, 0.5245, 0.4407, 0.5159
0.4776, 3840.14, 0.4882, 0.7708, 0.4346, 0.3573, 0.4882
0.4807, 3864.92, 0.3434, 0.4213, 0.3406, 0.2103, 0.3434
0.4838, 3889.70, 0.3417, 0.4640, 0.3622, 0.1335, 0.3417
0.4869, 3914.47, 0.4108, 0.5111, 0.4396, 0.3119, 0.4108
0.4900, 3939.25, 0.5605, 0.1539, 0.6729, 0.7099, 0.5605
0.4930, 3964.02, 0.6112, 0.3473, 0.6792, 0.7640, 0.6112
0.4961, 3988.80, 0.2512, 0.2316, 0.2632, 0.4162, 0.2512
0.4992, 4013.57, 0.2029, 0.8260, 0.1365, 0.1404, 0.2029
0.5023, 4038.35, 0.4265, 0.8683, 0.3824, 0.4402, 0.4265
0.5054, 4063.12, 0.4087, 0.4152, 0.3744, 0.7784, 0.4087
0.5084, 4087.90, 0.3184, 0.2694, 0.3324, 0.4391, 0.3184
0.5115, 4112.67, 0.2787, 0.3995, 0.2594, 0.1680, 0.2787
0.5146, 4137.45, 0.2516, 0.4783, 0.2146, 0.3649, 0.2516
0.5177, 4162.22, 0.7504, 0.6655, 0.7612, 0.8918, 0.7504
0.5208, 4187.00, 0.9985, 0.3884, 1.1433, 1.1676, 0.9985
0.5239, 4211.77, 0.4229, 0.4036, 0.5582, 0.7935, 0.4229
0.5269, 4236.55, 0.2233, 0.9212, 0.1091, 0.4720, 0.2233
0.5300, 4261.32, 0.2611, 0.7436, 0.1916, 0.5355, 0.2611
0.5331, 4286.10, 0.0311, 0.3616, 0.0536, 0.3842, 0.0311
0.5362, 4310.87, 0.3842, 0.1322, 0.4873, 0.4512, 0.3842
