Imatest,24.2.6, Master, SFR
File,car_55.0 mm_25600ISO_-2EV_Dist2_OFF_Focused.tiff
Run date,12-May-2025 17:41:50,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4309, 3464.63,13.3385, 0.1857, 1.8779, 0.8765,13.3385
0.4340, 3489.38,13.1699, 0.1761, 1.8634, 0.6604,13.1699
0.4371, 3514.12, 9.4075, 0.1081, 1.4087, 0.2782, 9.4075
0.4402, 3538.87, 6.7579, 0.1056, 1.0287, 0.2514, 6.7579
0.4432, 3563.62, 9.3891, 0.1166, 1.3415, 0.3920, 9.3891
0.4463, 3588.37,11.5846, 0.0981, 1.6957, 0.3758,11.5846
0.4494, 3613.11,10.7566, 0.1290, 1.5335, 0.2562,10.7566
0.4525, 3637.86, 8.2583, 0.2145, 0.9940, 0.3054, 8.2583
0.4555, 3662.61, 6.1966, 0.2756, 0.4891, 0.5003, 6.1966
0.4586, 3687.36, 5.1098, 0.2715, 0.3565, 0.4920, 5.1098
0.4617, 3712.10, 4.1518, 0.2100, 0.4443, 0.2447, 4.1518
0.4648, 3736.85, 2.9102, 0.0776, 0.4736, 0.4845, 2.9102
0.4679, 3761.60, 1.9251, 0.1964, 0.4362, 0.7401, 1.9251
0.4709, 3786.34, 3.2913, 0.3686, 0.3112, 0.6815, 3.2913
0.4740, 3811.09, 5.5724, 0.4318, 0.2701, 0.5705, 5.5724
0.4771, 3835.84, 7.0350, 0.4042, 0.4897, 0.5592, 7.0350
0.4802, 3860.59, 6.7382, 0.3446, 0.6629, 0.4904, 6.7382
0.4833, 3885.33, 7.2145, 0.4365, 0.8266, 0.5729, 7.2145
0.4863, 3910.08, 7.7314, 0.5063, 1.0633, 0.6845, 7.7314
0.4894, 3934.83, 3.1326, 0.4335, 0.9089, 0.4980, 3.1326
0.4925, 3959.58, 5.8274, 0.4831, 0.5232, 0.2253, 5.8274
0.4956, 3984.32,13.7172, 0.6697, 1.1970, 0.4512,13.7172
0.4986, 4009.07, 2.0000, 0.8274, 1.7765, 0.6762, 2.0000
0.5017, 4033.82, 2.0000, 0.7865, 1.9153, 0.7477, 2.0000
0.5048, 4058.57, 2.0000, 0.4748, 1.8002, 0.6391, 2.0000
0.5079, 4083.31, 2.0000, 0.1499, 1.3698, 0.3987, 2.0000
0.5110, 4108.06, 2.0000, 0.2360, 0.6326, 0.1032, 2.0000
0.5140, 4132.81, 2.0000, 0.3732, 0.2915, 0.2400, 2.0000
0.5171, 4157.55, 2.0000, 0.4245, 0.5434, 0.4453, 2.0000
0.5202, 4182.30, 2.0000, 0.2832, 0.6943, 0.4705, 2.0000
0.5233, 4207.05, 2.0000, 0.2488, 0.6414, 0.5027, 2.0000
0.5263, 4231.80, 2.0000, 0.3254, 0.5951, 0.5372, 2.0000
0.5294, 4256.54, 2.0000, 0.2780, 0.6854, 0.3312, 2.0000
0.5325, 4281.29, 1.3171, 0.3388, 0.2732, 0.0141, 1.3171
0.5356, 4306.04, 2.0000, 0.3619, 0.8395, 0.1790, 2.0000
0.5387, 4330.79, 2.0000, 0.2765, 1.5182, 0.2610, 2.0000
0.5417, 4355.53, 2.0000, 0.3535, 1.3340, 0.5589, 2.0000
0.5448, 4380.28, 2.0000, 0.5142, 0.5912, 0.7487, 2.0000
0.5479, 4405.03, 2.0000, 0.5596, 0.8078, 0.6558, 2.0000
0.5510, 4429.78, 2.0000, 0.5648, 1.3139, 0.3515, 2.0000
0.5540, 4454.52, 2.0000, 0.5906, 1.7892, 0.0357, 2.0000
0.5571, 4479.27, 2.0000, 0.4330, 2.0000, 0.2332, 2.0000
0.5602, 4504.02, 2.0000, 0.1486, 1.7788, 0.3007, 2.0000
0.5633, 4528.77, 2.0000, 0.3607, 1.1567, 0.3864, 2.0000
0.5664, 4553.51, 2.0000, 0.4703, 0.9409, 0.4831, 2.0000
0.5694, 4578.26, 2.0000, 0.4686, 1.0342, 0.5711, 2.0000
0.5725, 4603.01, 2.0000, 0.5904, 0.7935, 0.6085, 2.0000
0.5756, 4627.75, 2.0000, 0.6656, 0.3150, 0.4006, 2.0000
0.5787, 4652.50, 2.0000, 0.5289, 0.6248, 0.1625, 2.0000
0.5817, 4677.25, 2.0000, 0.3694, 1.1884, 0.4805, 2.0000
0.5848, 4702.00, 2.0000, 0.4436, 1.8426, 0.8520, 2.0000
