Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_-1EV_Dist2_OFF_Defocus2.tiff
Run date,12-May-2025 18:01:14,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.5663, 4552.89, 1.1227, 1.0026, 1.1912, 0.8349, 1.1227
0.5694, 4577.63, 1.2500, 1.1968, 1.3004, 0.9852, 1.2500
0.5724, 4602.38, 0.3223, 0.9756, 0.5066, 0.5441, 0.3223
0.5755, 4627.12, 0.8354, 0.9808, 1.0104, 1.1829, 0.8354
0.5786, 4651.87, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.5817, 4676.61, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.5847, 4701.35, 0.9395, 2.0000, 0.7714, 0.4876, 0.9395
0.5878, 4726.10, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.5909, 4750.84, 1.3459, 1.4470, 1.4494, 1.6999, 1.3459
0.5940, 4775.59, 1.4202, 1.2597, 1.4510, 1.5229, 1.4202
0.5971, 4800.33, 1.9713, 2.0000, 2.0000, 1.1716, 1.9713
0.6001, 4825.07, 0.6016, 1.6976, 0.4111, 0.8701, 0.6016
0.6032, 4849.82, 1.5025, 2.0000, 1.3868, 1.5622, 1.5025
0.6063, 4874.56, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6094, 4899.30, 1.7580, 2.0000, 1.5926, 1.9395, 1.7580
0.6124, 4924.05, 1.9737, 2.0000, 2.0000, 2.0000, 1.9737
0.6155, 4948.79, 2.0000, 1.6808, 2.0000, 2.0000, 2.0000
0.6186, 4973.54, 1.5905, 1.0827, 1.9122, 2.0000, 1.5905
0.6217, 4998.28, 1.7753, 2.0000, 1.2583, 0.5227, 1.7753
0.6248, 5023.02, 1.4198, 2.0000, 1.1008, 1.7897, 1.4198
0.6278, 5047.77, 1.3741, 2.0000, 1.4030, 1.8357, 1.3741
0.6309, 5072.51, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6340, 5097.26, 1.3745, 2.0000, 1.2400, 1.8167, 1.3745
0.6371, 5122.00, 0.1095, 0.4051, 0.0568, 1.4678, 0.1095
0.6401, 5146.74, 1.9665, 2.0000, 1.7315, 1.8994, 1.9665
0.6432, 5171.49, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6463, 5196.23, 2.0000, 2.0000, 2.0000, 2.0000, 2.0000
0.6494, 5220.98, 1.6077, 2.0000, 1.0023, 0.6115, 1.6077
0.6525, 5245.72, 0.5957, 2.0000, 0.6345, 0.9210, 0.5957
0.6555, 5270.46, 0.4261, 2.0000, 0.1371, 1.5758, 0.4261
0.6586, 5295.21, 1.1088, 2.0000, 1.7743, 2.0000, 1.1088
0.6617, 5319.95, 2.0000, 2.0000, 2.0000, 1.4025, 2.0000
0.6648, 5344.70, 2.0000, 2.0000, 2.0000, 1.3074, 2.0000
0.6678, 5369.44, 2.0000, 2.0000, 2.0000, 1.3125, 2.0000
0.6709, 5394.18, 2.0000, 2.0000, 2.0000, 1.6067, 2.0000
0.6740, 5418.93, 1.0966, 2.0000, 1.6719, 2.0000, 1.0966
0.6771, 5443.67, 1.0907, 2.0000, 0.7677, 2.0000, 1.0907
0.6802, 5468.42, 2.0000, 2.0000, 2.0000, 0.3402, 2.0000
0.6832, 5493.16, 2.0000, 2.0000, 2.0000, 1.6104, 2.0000
