Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_1600ISO_+1EV_Dist2_ON_Defocus1.tiff
Run date,07-May-2025 12:14:41,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results/+1EV - Imatest Binning

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.3763, 3025.79, 0.1032, 0.1158, 0.1233, 0.0918, 0.1032
0.3783, 3041.39, 0.0724, 0.0472, 0.1022, 0.1227, 0.0724
0.3802, 3056.99, 0.0348, 0.1138, 0.0509, 0.1013, 0.0348
0.3822, 3072.59, 0.0470, 0.1484, 0.0438, 0.1442, 0.0470
0.3841, 3088.18, 0.0407, 0.0907, 0.0613, 0.2001, 0.0407
0.3860, 3103.78, 0.0663, 0.1441, 0.0683, 0.1510, 0.0663
0.3880, 3119.38, 0.0956, 0.1916, 0.0800, 0.0341, 0.0956
0.3899, 3134.97, 0.1232, 0.1305, 0.1284, 0.1072, 0.1232
0.3919, 3150.57, 0.1397, 0.1754, 0.1508, 0.1412, 0.1397
0.3938, 3166.17, 0.1079, 0.1772, 0.1339, 0.0130, 0.1079
0.3957, 3181.76, 0.0780, 0.0483, 0.1005, 0.1126, 0.0780
0.3977, 3197.36, 0.1346, 0.1350, 0.1470, 0.1160, 0.1346
0.3996, 3212.96, 0.0842, 0.1487, 0.0851, 0.0871, 0.0842
0.4016, 3228.55, 0.0406, 0.1144, 0.0278, 0.0103, 0.0406
0.4035, 3244.15, 0.0658, 0.1472, 0.0463, 0.1039, 0.0658
0.4054, 3259.75, 0.1144, 0.2079, 0.0886, 0.1434, 0.1144
0.4074, 3275.34, 0.0432, 0.0506, 0.0444, 0.0632, 0.0432
0.4093, 3290.94, 0.0695, 0.1507, 0.0512, 0.0912, 0.0695
0.4113, 3306.54, 0.0543, 0.1170, 0.0437, 0.0072, 0.0543
0.4132, 3322.14, 0.1054, 0.0753, 0.1101, 0.1714, 0.1054
0.4151, 3337.73, 0.1733, 0.1626, 0.1808, 0.1649, 0.1733
0.4171, 3353.33, 0.0767, 0.1219, 0.0717, 0.0506, 0.0767
0.4190, 3368.93, 0.0875, 0.0832, 0.0979, 0.0101, 0.0875
0.4210, 3384.52, 0.1080, 0.1654, 0.1062, 0.0203, 0.1080
0.4229, 3400.12, 0.0791, 0.1324, 0.0759, 0.0311, 0.0791
0.4248, 3415.72, 0.0430, 0.0891, 0.0495, 0.0709, 0.0430
0.4268, 3431.31, 0.0168, 0.0672, 0.0448, 0.0954, 0.0168
0.4287, 3446.91, 0.0633, 0.0112, 0.0825, 0.0698, 0.0633
0.4307, 3462.51, 0.0798, 0.0736, 0.0844, 0.0693, 0.0798
0.4326, 3478.10, 0.0452, 0.0349, 0.0529, 0.0328, 0.0452
0.4345, 3493.70, 0.0114, 0.0679, 0.0059, 0.0340, 0.0114
0.4365, 3509.30, 0.1003, 0.0629, 0.1137, 0.0915, 0.1003
0.4384, 3524.89, 0.1852, 0.1657, 0.1923, 0.1978, 0.1852
0.4404, 3540.49, 0.1297, 0.0994, 0.1305, 0.2157, 0.1297
0.4423, 3556.09, 0.1273, 0.1478, 0.1208, 0.2139, 0.1273
0.4442, 3571.69, 0.0906, 0.1158, 0.0911, 0.1147, 0.0906
0.4462, 3587.28, 0.0577, 0.0590, 0.0628, 0.0428, 0.0577
0.4481, 3602.88, 0.1066, 0.1341, 0.1091, 0.0672, 0.1066
0.4501, 3618.48, 0.1501, 0.1606, 0.1579, 0.0897, 0.1501
0.4520, 3634.07, 0.1709, 0.1790, 0.1741, 0.1635, 0.1709
0.4539, 3649.67, 0.1473, 0.1712, 0.1362, 0.2331, 0.1473
0.4559, 3665.27, 0.1176, 0.1455, 0.1065, 0.2031, 0.1176
0.4578, 3680.86, 0.1273, 0.1680, 0.1167, 0.1519, 0.1273
0.4598, 3696.46, 0.1813, 0.2208, 0.1742, 0.1934, 0.1813
0.4617, 3712.06, 0.1922, 0.2394, 0.1959, 0.1394, 0.1922
0.4636, 3727.65, 0.1309, 0.1866, 0.1374, 0.0948, 0.1309
0.4656, 3743.25, 0.0195, 0.0637, 0.0091, 0.0435, 0.0195
0.4675, 3758.85, 0.0628, 0.0831, 0.0728, 0.0509, 0.0628
0.4695, 3774.44, 0.1170, 0.1711, 0.1127, 0.0168, 0.1170
0.4714, 3790.04, 0.0774, 0.1306, 0.0679, 0.0590, 0.0774
0.4733, 3805.64, 0.0948, 0.0343, 0.1143, 0.1126, 0.0948
0.4753, 3821.24, 0.1743, 0.1571, 0.1812, 0.2059, 0.1743
0.4772, 3836.83, 0.1999, 0.1892, 0.2027, 0.2197, 0.1999
0.4792, 3852.43, 0.2143, 0.1898, 0.2250, 0.1859, 0.2143
