Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_25600ISO_0EV_Dist2_ON_Focused.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4990, 4011.79, 1.1047, 2.0000, 0.9601, 1.8123, 1.1047
0.5021, 4036.55, 0.9452, 2.0000, 0.8498, 1.6960, 0.9452
0.5051, 4061.31, 0.8510, 1.3531, 0.8274, 0.9506, 0.8510
0.5082, 4086.08, 0.7447, 0.6376, 0.8272, 0.8041, 0.7447
0.5113, 4110.84, 0.7372, 0.9116, 0.7457, 0.3119, 0.7372
0.5144, 4135.61, 0.8236, 0.6608, 0.8689, 0.9453, 0.8236
0.5175, 4160.37, 0.8910, 0.8776, 0.9290, 1.2484, 0.8910
0.5205, 4185.14, 1.0212, 1.2101, 1.0132, 0.7666, 1.0212
0.5236, 4209.90, 0.4308, 0.7368, 0.4089, 0.5543, 0.4308
0.5267, 4234.66, 0.5487, 0.6226, 0.6130, 0.4416, 0.5487
0.5298, 4259.43, 0.5789, 0.6205, 0.6242, 0.4593, 0.5789
0.5329, 4284.19, 0.3409, 0.5892, 0.3824, 0.5830, 0.3409
0.5359, 4308.96, 0.3053, 0.9329, 0.2676, 0.5201, 0.3053
0.5390, 4333.72, 0.4469, 0.4945, 0.4167, 0.6574, 0.4469
0.5421, 4358.48, 0.7389, 1.1717, 0.6815, 0.3714, 0.7389
0.5452, 4383.25, 0.0642, 0.5055, 0.0360, 0.1028, 0.0642
0.5483, 4408.01, 0.2594, 0.3636, 0.4192, 0.4439, 0.2594
0.5513, 4432.78, 0.9212, 1.0368, 0.9573, 0.6893, 0.9212
0.5544, 4457.54, 0.7217, 0.7772, 0.8000, 0.5335, 0.7217
0.5575, 4482.30, 0.2656, 0.6078, 0.2600, 0.3338, 0.2656
0.5606, 4507.07, 0.7189, 0.8299, 0.7659, 0.2832, 0.7189
0.5637, 4531.83, 1.1348, 0.8250, 1.2670, 0.7365, 1.1348
0.5667, 4556.60, 0.9636, 1.1474, 1.0488, 0.4547, 0.9636
0.5698, 4581.36, 0.8325, 1.6171, 0.6960, 0.5279, 0.8325
0.5729, 4606.13, 0.8143, 0.9935, 0.7860, 0.7034, 0.8143
0.5760, 4630.89, 0.4103, 0.7514, 0.3710, 0.5599, 0.4103
0.5791, 4655.65, 1.0945, 0.6265, 1.2598, 0.4981, 1.0945
