Imatest,24.2.6, Master, SFR
File,cup_55.0 mm_6400ISO_0EV_Dist2_OFF_Defocus1.tiff
Run date,12-May-2025 17:51:10,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.4249, 3416.19, 0.1578, 0.1674, 0.1691, 0.0604, 0.1578
0.4280, 3440.95, 0.2309, 0.2341, 0.2478, 0.1872, 0.2309
0.4311, 3465.70, 0.1084, 0.1924, 0.1304, 0.2224, 0.1084
0.4341, 3490.46, 0.2043, 0.1599, 0.2313, 0.3187, 0.2043
0.4372, 3515.21, 0.4099, 0.5794, 0.3758, 0.3138, 0.4099
0.4403, 3539.97, 0.4176, 0.6012, 0.3931, 0.1813, 0.4176
0.4434, 3564.72, 0.4205, 0.4361, 0.4083, 0.5147, 0.4205
0.4465, 3589.48, 0.6380, 0.6925, 0.6103, 0.7843, 0.6380
0.4495, 3614.23, 0.2103, 0.1706, 0.2337, 0.1657, 0.2103
0.4526, 3638.99, 0.1637, 0.2238, 0.1602, 0.1875, 0.1637
0.4557, 3663.74, 0.0376, 0.0598, 0.0194, 0.2106, 0.0376
0.4588, 3688.50, 0.2423, 0.1731, 0.2799, 0.1603, 0.2423
0.4618, 3713.25, 0.5256, 0.4414, 0.5698, 0.3269, 0.5256
0.4649, 3738.01, 0.2886, 0.2582, 0.2953, 0.3413, 0.2886
0.4680, 3762.76, 0.0286, 0.1003, 0.0259, 0.1941, 0.0286
0.4711, 3787.52, 0.1215, 0.1760, 0.1139, 0.0672, 0.1215
0.4742, 3812.27, 0.1649, 0.2404, 0.1537, 0.1839, 0.1649
0.4772, 3837.03, 0.2619, 0.3620, 0.2435, 0.1902, 0.2619
0.4803, 3861.78, 0.3609, 0.4877, 0.3375, 0.2629, 0.3609
0.4834, 3886.54, 0.2926, 0.3795, 0.2754, 0.2452, 0.2926
0.4865, 3911.29, 0.2562, 0.1890, 0.2819, 0.2744, 0.2562
0.4896, 3936.05, 0.5550, 0.3766, 0.6080, 0.5317, 0.5550
0.4926, 3960.80, 0.5425, 0.3838, 0.5988, 0.5807, 0.5425
0.4957, 3985.56, 0.3394, 0.4208, 0.3691, 0.3287, 0.3394
0.4988, 4010.31, 0.2265, 0.4042, 0.1761, 0.3438, 0.2265
0.5019, 4035.07, 0.4325, 0.3860, 0.4319, 0.5788, 0.4325
0.5050, 4059.82, 0.1772, 0.2341, 0.1629, 0.1703, 0.1772
0.5080, 4084.58, 0.0941, 0.2307, 0.0738, 0.0832, 0.0941
0.5111, 4109.33, 0.2472, 0.3567, 0.2275, 0.1760, 0.2472
0.5142, 4134.09, 0.3307, 0.3253, 0.3552, 0.1651, 0.3307
0.5173, 4158.84, 0.2799, 0.2791, 0.2843, 0.2633, 0.2799
0.5203, 4183.60, 0.1461, 0.1471, 0.1429, 0.2951, 0.1461
0.5234, 4208.35, 0.1871, 0.2397, 0.2039, 0.3221, 0.1871
0.5265, 4233.11, 0.0559, 0.2424, 0.0310, 0.2226, 0.0559
0.5296, 4257.86, 0.1575, 0.1120, 0.1898, 0.0975, 0.1575
0.5327, 4282.62, 0.1525, 0.1954, 0.1662, 0.1026, 0.1525
0.5357, 4307.37, 0.3070, 0.5032, 0.2773, 0.2120, 0.3070
0.5388, 4332.13, 0.3391, 0.4796, 0.3249, 0.1551, 0.3391
0.5419, 4356.88, 0.3058, 0.3928, 0.3119, 0.1958, 0.3058
0.5450, 4381.64, 0.3319, 0.4123, 0.3399, 0.3768, 0.3319
0.5481, 4406.39, 0.2273, 0.3956, 0.2014, 0.1974, 0.2273
0.5511, 4431.15, 0.1691, 0.2651, 0.1707, 0.0965, 0.1691
0.5542, 4455.90, 0.0640, 0.2170, 0.0904, 0.0777, 0.0640
0.5573, 4480.66, 0.2493, 0.2418, 0.2703, 0.2808, 0.2493
0.5604, 4505.41, 0.5046, 0.4724, 0.5203, 0.4908, 0.5046
0.5635, 4530.17, 0.1988, 0.2301, 0.1854, 0.2650, 0.1988
0.5665, 4554.92, 0.2077, 0.3504, 0.1807, 0.1660, 0.2077
0.5696, 4579.68, 0.3707, 0.5962, 0.3214, 0.2498, 0.3707
0.5727, 4604.43, 0.3793, 0.5205, 0.3529, 0.3145, 0.3793
0.5758, 4629.19, 0.3610, 0.3301, 0.3674, 0.3885, 0.3610
0.5788, 4653.94, 0.5340, 0.5517, 0.5473, 0.3676, 0.5340
0.5819, 4678.70, 0.5348, 0.5752, 0.5467, 0.4311, 0.5348
0.5850, 4703.45, 0.3227, 0.3029, 0.3247, 0.5215, 0.3227
0.5881, 4728.21, 0.3712, 0.3480, 0.4149, 0.1711, 0.3712
0.5912, 4752.96, 0.5563, 0.5996, 0.5652, 0.5026, 0.5563
0.5942, 4777.72, 0.9239, 0.9970, 0.9134, 0.9170, 0.9239
0.5973, 4802.47, 0.7605, 0.7643, 0.7937, 0.6157, 0.7605
0.6004, 4827.23, 0.4230, 0.2974, 0.4974, 0.2326, 0.4230
0.6035, 4851.98, 0.4281, 0.1778, 0.5097, 0.5998, 0.4281
0.6066, 4876.74, 0.3144, 0.2794, 0.3015, 0.7922, 0.3144
0.6096, 4901.49, 0.1331, 0.1921, 0.2265, 0.3653, 0.1331
0.6127, 4926.25, 0.0162, 0.1668, 0.0310, 0.2241, 0.0162
0.6158, 4951.00, 0.3404, 0.3912, 0.3449, 0.2149, 0.3404
0.6189, 4975.76, 0.3595, 0.3073, 0.4069, 0.1116, 0.3595
0.6220, 5000.51, 0.4202, 0.5592, 0.4380, 0.1246, 0.4202
0.6250, 5025.27, 0.5007, 0.7478, 0.4812, 0.2151, 0.5007
0.6281, 5050.02, 0.3745, 0.7937, 0.3578, 0.0766, 0.3745
0.6312, 5074.78, 0.5885, 0.9062, 0.6419, 0.3514, 0.5885
0.6343, 5099.53, 0.5212, 0.4259, 0.6606, 0.4480, 0.5212
0.6373, 5124.29, 0.1089, 0.4703, 0.0584, 0.1303, 0.1089
0.6404, 5149.04, 0.3595, 0.5161, 0.3073, 0.6108, 0.3595
0.6435, 5173.80, 0.2601, 0.8011, 0.1237, 0.6020, 0.2601
0.6466, 5198.55, 0.3806, 0.7924, 0.4010, 0.8298, 0.3806
0.6497, 5223.31, 0.5274, 0.9082, 0.4823, 0.9732, 0.5274
0.6527, 5248.06, 0.1169, 0.5601, 0.2665, 0.5116, 0.1169
0.6558, 5272.82, 0.6442, 0.9404, 0.6498, 0.5388, 0.6442
0.6589, 5297.57, 0.6222, 1.3079, 0.4992, 0.4443, 0.6222
0.6620, 5322.33, 0.5632, 1.2163, 0.4707, 0.5862, 0.5632
0.6651, 5347.08, 0.5497, 1.1834, 0.4735, 0.8486, 0.5497
0.6681, 5371.84, 0.5085, 1.2657, 0.3896, 0.4698, 0.5085
0.6712, 5396.59, 0.4423, 0.8072, 0.3451, 0.5333, 0.4423
0.6743, 5421.35, 0.5435, 0.7840, 0.4144, 1.1571, 0.5435
0.6774, 5446.10, 0.5358, 1.1798, 0.3886, 0.6601, 0.5358
0.6805, 5470.86, 0.6895, 1.1402, 0.6262, 0.7854, 0.6895
0.6835, 5495.61, 1.0259, 0.8630, 1.1353, 0.5908, 1.0259
0.6866, 5520.37, 0.4754, 0.1220, 0.6306, 0.5013, 0.4754
0.6897, 5545.12, 0.2477, 0.1533, 0.3378, 0.8103, 0.2477
0.6928, 5569.88, 0.2614, 0.9672, 0.3992, 0.4328, 0.2614
0.6958, 5594.63, 0.6278, 1.4648, 0.6154, 0.7964, 0.6278
0.6989, 5619.39, 0.6000, 0.7258, 0.8197, 0.9581, 0.6000
