Imatest,24.2.6, Master, SFR
File,car_55.0 mm_6400ISO_0EV_Dist2_ON_Defocus2.tiff
Run date,12-May-2025 17:27:35,,Build 2025-03-20
Description,
Path,/home/colourlabgpu4/Kimia/Thesis/Imatest/Dist2+55/Results

Region,1,of,1,total

Cy/Pxl,LW/PH,MTF(nchan),MTF(R),MTF(G),MTF(B),MTF(Y)
0.7078, 5690.94, 0.5049, 0.6509, 0.4867, 0.5042, 0.5049
0.7109, 5715.68, 0.5781, 0.9336, 0.5905, 0.9863, 0.5781
0.7140, 5740.43, 0.7704, 0.7366, 0.8908, 1.0339, 0.7704
0.7171, 5765.17, 0.1320, 0.9396, 0.5392, 1.6123, 0.1320
0.7201, 5789.91, 0.4595, 1.8296, 0.1386, 1.5580, 0.4595
0.7232, 5814.66, 0.7930, 1.5853, 0.6139, 0.5912, 0.7930
0.7263, 5839.40, 1.0446, 2.0000, 0.7700, 0.8105, 1.0446
0.7294, 5864.14, 0.9361, 2.0000, 0.6935, 0.9697, 0.9361
0.7324, 5888.89, 0.7500, 1.7913, 0.5311, 0.9554, 0.7500
0.7355, 5913.63, 0.3923, 0.6897, 0.4001, 1.2366, 0.3923
0.7386, 5938.37, 0.1818, 0.7049, 0.5932, 1.8938, 0.1818
0.7417, 5963.12, 0.2980, 1.5484, 0.8398, 1.7003, 0.2980
0.7448, 5987.86, 0.1468, 2.0000, 0.6180, 0.3475, 0.1468
0.7478, 6012.60, 0.4813, 1.3835, 0.2805, 0.5763, 0.4813
0.7509, 6037.35, 0.5239, 0.3229, 0.7281, 0.8154, 0.5239
0.7540, 6062.09, 0.2514, 1.4701, 0.1856, 1.1396, 0.2514
0.7571, 6086.83, 0.1460, 1.5560, 0.3572, 0.8923, 0.1460
0.7601, 6111.57, 0.1699, 1.4950, 0.6885, 1.1069, 0.1699
0.7632, 6136.32, 0.4192, 1.4526, 0.3110, 1.5601, 0.4192
0.7663, 6161.06, 0.5932, 1.0956, 0.4486, 1.5597, 0.5932
0.7694, 6185.80, 0.7681, 1.0257, 0.8686, 1.7695, 0.7681
0.7725, 6210.55, 0.8061, 1.0114, 0.9471, 1.4230, 0.8061
0.7755, 6235.29, 0.6233, 0.7671, 0.8911, 0.7998, 0.6233
0.7786, 6260.03, 0.9223, 0.4896, 1.3085, 0.4247, 0.9223
0.7817, 6284.78, 0.8350, 1.5938, 1.0874, 1.0650, 0.8350
0.7848, 6309.52, 0.7865, 1.2079, 0.6733, 2.0000, 0.7865
0.7878, 6334.26, 1.0711, 0.4317, 1.2256, 1.7373, 1.0711
0.7909, 6359.01, 0.9986, 2.0000, 0.6477, 1.3845, 0.9986
0.7940, 6383.75, 1.4540, 2.0000, 1.5234, 1.0377, 1.4540
0.7971, 6408.49, 0.2564, 0.4173, 0.4265, 1.0773, 0.2564
0.8002, 6433.24, 0.4739, 0.9744, 0.3756, 1.3409, 0.4739
0.8032, 6457.98, 0.4284, 0.7381, 0.5801, 1.4857, 0.4284
0.8063, 6482.72, 0.3620, 1.9647, 0.3171, 1.6511, 0.3620
0.8094, 6507.47, 0.2683, 1.3566, 0.6370, 0.4725, 0.2683
0.8125, 6532.21, 0.3456, 1.1969, 0.7585, 0.8493, 0.3456
0.8155, 6556.95, 0.4308, 1.1051, 0.9972, 1.1467, 0.4308
0.8186, 6581.70, 0.9033, 1.3034, 1.2516, 0.9548, 0.9033
0.8217, 6606.44, 0.5866, 1.5146, 0.7911, 1.1136, 0.5866
0.8248, 6631.18, 1.4113, 0.6922, 1.9166, 1.4630, 1.4113
0.8279, 6655.93, 1.5734, 1.5751, 1.8109, 0.8373, 1.5734
0.8309, 6680.67, 0.2861, 1.1478, 0.1942, 0.2507, 0.2861
0.8340, 6705.41, 0.8920, 1.0753, 1.4919, 0.7940, 0.8920
0.8371, 6730.16, 1.3467, 0.6728, 2.0000, 1.1913, 1.3467
0.8402, 6754.90, 0.8665, 0.2412, 1.2229, 0.9094, 0.8665
0.8432, 6779.64, 1.3637, 0.9605, 1.5724, 0.5402, 1.3637
0.8463, 6804.38, 1.1358, 2.0000, 1.5063, 1.9820, 1.1358
0.8494, 6829.13, 0.2490, 2.0000, 1.5500, 1.8746, 0.2490
0.8525, 6853.87, 1.5366, 2.0000, 0.9112, 2.0000, 1.5366
0.8555, 6878.61, 1.7044, 2.0000, 1.9632, 2.0000, 1.7044
0.8586, 6903.36, 0.6608, 0.5113, 1.2600, 2.0000, 0.6608
0.8617, 6928.10, 1.4112, 2.0000, 1.8378, 1.3632, 1.4112
0.8648, 6952.84, 1.7710, 2.0000, 1.6579, 1.1593, 1.7710
0.8679, 6977.59, 1.5210, 2.0000, 0.8631, 2.0000, 1.5210
0.8709, 7002.33, 0.9875, 2.0000, 0.4078, 2.0000, 0.9875
0.8740, 7027.07, 0.5689, 1.4886, 0.5856, 1.0297, 0.5689
0.8771, 7051.82, 1.0349, 1.3330, 1.3436, 1.1847, 1.0349
0.8802, 7076.56, 1.2701, 2.0000, 1.5602, 0.6280, 1.2701
0.8832, 7101.30, 1.1969, 2.0000, 1.0789, 0.3866, 1.1969
0.8863, 7126.05, 1.2368, 2.0000, 0.0913, 0.4321, 1.2368
0.8894, 7150.79, 0.9546, 2.0000, 0.9969, 1.4163, 0.9546
0.8925, 7175.53, 0.6911, 2.0000, 1.6569, 2.0000, 0.6911
0.8956, 7200.28, 1.0454, 2.0000, 1.3759, 1.1203, 1.0454
0.8986, 7225.02, 0.3248, 2.0000, 0.3533, 0.8140, 0.3248
0.9017, 7249.76, 0.7968, 2.0000, 2.0000, 0.2846, 0.7968
